session_id,report_id,claim_id,citance_id,source,kept,reference_removed,complete,reference_key,ai_reference_key,reference_match,verdict,ai_verdict,verdict_match,verdict_confidence,ai_confidence,claim_type,ai_claim_type,claim_type_match,is_ambiguous,ai_is_ambiguous,is_overstatement,ai_is_overstatement,n_evidence,n_ai_evidence,evidence_recall,citance_text_similarity,citance_text,ai_citance_text,attribution_correct,ai_claim,corrected_claim,evidence_sentences,ai_evidence
97d9cf9f953043638b91654a5833fdb6,03909c5709a64b288582e600ba9a6449,luong201510,c_1yb6vp,ai,True,False,True,luong2015,luong2015,True,Supported,Partially Supported,False,high,0.86,background,background,True,False,False,False,False,2,4,1.0,1.0,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a down-stream neural network to emphasize most important parts of the original input~.,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a down-stream neural network to emphasize most important parts of the original input~.,False,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a downstream neural network to emphasize the most important parts of the original input.,the cited paper is an example the attention mechanisms being used in deep learning tasks to dynamically filter the input to a downstream neural network to emphasize the most important parts of the original input.,"To address this deficiency, we propose a local attentional mechanism that chooses to focus only on a small subset of the source positions per target word. ||| In parallel, the concept of “attention” has gained popularity recently in training neural networks, allowing models to learn alignments between different modalities, e.g., between image objects and agent actions in the dynamic control problem (Mnih et al., 2014), between speech frames and text in the speech recognition task (?), or between visual features of a picture and its text description in the image caption generation task (Xu et al., 2015).","In parallel, the concept of “attention” has
gained popularity recently in training neural net-
works, allowing models to learn alignments be-
tween different modalities, e.g., between image
objects and agent actions in the dynamic con-
trol problem (Mnih et al., 2014), between speech
frames and text in the speech recognition task
(?), or between visual features of a picture and
its text description in the image caption gener-
ation task (Xu et al., 2015). ||| An attentional mechanism has lately been
used to improve neural machine transla-
tion (NMT) by selectively focusing on
parts of the source sentence during trans-
lation.
However, there has been little
work exploring useful architectures for
attention-based NMT. This paper exam-
ines two simple and effective classes of at-
tentional mechanism: a global approach
which always attends to all source words
and a local one that only looks at a subset
of source words at a time. We demonstrate
the effectiveness of both approaches on the
WMT translation tasks between English
and German in both directions. With local
attention, we achieve a signiﬁcant gain of
5.0 BLEU points over non-attentional sys-
tems that already incorporate known tech-
niques such as dropout.
Our ensemble
model using different attention architec-
tures yields a new state-of-the-art result in
the WMT’15 English to German transla-
tion task with 25.9 BLEU points, an im-
provement of 1.0 BLEU points over the
existing best system backed by NMT and
an n-gram reranker.1 ||| The goal is
then to derive a context vector ct that captures rel-
evant source-side information to help predict the
current target word yt. ||| To address this
deﬁciency, we propose a local attentional mech-
anism that chooses to focus only on a small subset
of the source positions per target word."
97d9cf9f953043638b91654a5833fdb6,03909c5709a64b288582e600ba9a6449,xu20159,c_1yb6vp,ai,True,False,True,xu2015,xu2015,True,Supported,Supported,True,medium,0.9,background,background,True,False,False,False,False,3,5,1.0,1.0,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a down-stream neural network to emphasize most important parts of the original input~.,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a down-stream neural network to emphasize most important parts of the original input~.,False,Attention mechanisms are used in various deep learning tasks to dynamically filter the input to a downstream neural network to emphasize the most important parts of the original input.,The cited paper is an example the attention mechanisms being used in deep learning tasks to dynamically filter the input to a downstream neural network to emphasize the most important parts of the original input.,"For each location i, the mechanism generates a positive weight αi which can be interpreted either as the probability that location i is the right place to focus for producing the next word (the “hard” but stochastic attention mechanism), or as the relative importance to give to location i in blending the ai’s together. ||| Rather than compress an entire image into a static representation, attention allows for salient features to dynamically come to the forefront as needed. ||| Encouraged by recent advances in caption generation and inspired by recent success in employing attention in machine translation (Bahdanau et al., 2014) and object recognition (Ba et al., 2014; Mnih et al., 2014), we investigate models that can attend to salient part of an image while generating its caption.","Rather than compress an entire image into
a static representation, attention allows for salient features
to dynamically come to the forefront as needed. ||| This allows the
decoder to selectively focus on certain parts of an image by
selecting a subset of all the feature vectors.
3.1.2. ||| For
each location i, the mechanism generates a positive weight
αi which can be interpreted either as the probability that
location i is the right place to focus for producing the next
word (the “hard” but stochastic attention mechanism), or as
the relative importance to give to location i in blending the
ai’s together. ||| For emphasis,
we note that the hidden state varies as the output RNN ad-
vances in its output sequence: “where” the network looks
next depends on the sequence of words that has already
been generated. ||| Encouraged by recent advances in caption genera-
tion and inspired by recent success in employing attention
in machine translation (Bahdanau et al., 2014) and object
recognition (Ba et al., 2014; Mnih et al., 2014), we investi-
gate models that can attend to salient part of an image while
generating its caption."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,Bapna_201919,c_56l40t,ai,True,False,True,Bapna_2019,Bapna_2019,True,Supported,Supported,True,low,0.92,other,other,True,False,False,False,False,3,5,1.0,1.0,"Also interesting is the potential for training a more specific retrieval/utilisation engine in a supervised manner, such as in, and then expanding the domain across which retrieval is performed to encompass a much broader range of accessible facts without further training the model.","Also interesting is the potential for training a more specific retrieval/utilisation engine in a supervised manner, such as in, and then expanding the domain across which retrieval is performed to encompass a much broader range of accessible facts without further training the model.",True,The cited work describes a more specific retrieval or utilisation engine trained in a supervised manner.,,"We propose a novel n-gram level retrieval approach that relies on local phrase level similarities, allowing us to retrieve neighbors that are useful for translation even when overall sentence similarity is low. ||| Given a translation query, we rely on an external retrieval mechanism to find similar source-target instances in the training corpus, which are then utilized by the model. ||| While (Cao and Xiong, 2018) encode the retrieved targets without any context, we incorporate information from the current and retrieved sources while encoding the retrieved target, in order to distinguish useful information from noise.","We propose a novel n-gram level retrieval ap-
proach that relies on local phrase level simi-
larities, allowing us to retrieve neighbors that
are useful for translation even when overall
sentence similarity is low. ||| Given a translation
query, we rely on an external retrieval mechanism
to ﬁnd similar source-target instances in the train-
ing corpus, which are then utilized by the model. ||| To effectively extract the signal from the noisy
retrieved neighbors, we develop an extension of
the approach proposed in (Cao and Xiong, 2018). ||| While (Cao and Xiong, 2018) encode the retrieved
targets without any context, we incorporate in-
formation from the current and retrieved sources
while encoding the retrieved target, in order to dis-
tinguish useful information from noise. ||| Following the approach described for IDF based
n-gram retrieval, we use multiple values of n, and
remove duplicate neighbors while creating the re-
trieved set.
2.2
NMT with Context Retrieval
To incorporate the retrieved neighbors, ΦX, within
the NMT model, we ﬁrst encode them using
Transformer layers, as described in subsection
2.2.1."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,alberti2019bert14,c_1o5gn9h,ai,True,False,True,alberti2019bert,alberti2019bert,True,Supported,Supported,True,low,0.99,other,other,True,False,False,False,False,2,3,0.0,1.0,"Importantly, the hint sentence choices weren't restricted to the wikitext corresponding to the specific question - which makes the task significantly more difficult that the BERT baseline for Natural Questions task, which works on an article-by-article basis.","Importantly, the hint sentence choices weren't restricted to the wikitext corresponding to the specific question - which makes the task significantly more difficult that the BERT baseline for Natural Questions task, which works on an article-by-article basis.",True,The BERT baseline for the Natural Questions task works on an article-by-article basis.,,Each Wikipedia page has a passage (or long answer) annotated on the page that answers the question and one or more short spans from the annotated passage containing the actual answer. ||| Each instance will be processed independently by BERT.,"A BERT Baseline for the Natural Questions
Chris Alberti∗
Kenton Lee
Michael Collins∗
Google Research
{chrisalberti,kentonl,mjcollins}@google.com
Abstract
This technical note describes a new baseline
for the Natural Questions (Kwiatkowski et al.,
2019). ||| In this technical note we describe a BERT-based
model for the Natural Questions. ||| We refer to our model as BERTjoint to emphasize
the fact that we are modeling short and long an-
swers in a single model rather than in a pipeline of
two models.
arXiv:1901.08634v3  [cs.CL]  9 Dec 2019 The Natural Questions (NQ) (Kwiatkowski et al.,
2019) is a question answering dataset containing
307,373 training examples, 7,830 development ex-
amples, and 7,842 test examples."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,arora2017asimple7,c_dw2wg9,ai,True,False,True,arora2017asimple,arora2017asimple,True,Supported,Partially Supported,False,medium,0.9,background,background,True,False,False,False,False,1,3,1.0,1.0,"(ii) Smooth Inverse Frequency (SIF) embeddings, calculated by inverse-frequency weighting the BPE embeddings (from the GPE-2-117M model being used for the text generation task) followed by removal of the first PCA component; and","(ii) Smooth Inverse Frequency (SIF) embeddings, calculated by inverse-frequency weighting the BPE embeddings (from the GPE-2-117M model being used for the text generation task) followed by removal of the first PCA component; and",False,Smooth Inverse Frequency embeddings are calculated by inverse-frequency weighting embeddings followed by removal of the first principal-component-analysis component.,The cited paper introduces Smooth Inverse Frequency (SIF).,"Here the weight of a word w is a/(a + p(w)) with a being a parameter and p(w) the (estimated) word frequency; we call this Published as a conference paper at ICLR 2017 smooth inverse frequency (SIF).1 This method achieves significantly better performance than the unweighted average on a variety of textual similarity tasks, and on most of these tasks even beats some sophisticated supervised methods tested in (Wieting et al., 2016), including some RNN and LSTM models.","Here the weight of a word w
is a/(a + p(w)) with a being a parameter and p(w) the (estimated) word frequency; we call this Published as a conference paper at ICLR 2017
smooth inverse frequency (SIF).1 This method achieves signiﬁcantly better performance than the
unweighted average on a variety of textual similarity tasks, and on most of these tasks even beats
some sophisticated supervised methods tested in (Wieting et al., 2016), including some RNN and
LSTM models. ||| To estimate cs, we estimate the direction c0 by computing the ﬁrst principal component of ˜cs’s for
a set of sentences.4 In other words, the ﬁnal sentence embedding is obtained by subtracting the
projection of ˜cs’s to their ﬁrst principal component. ||| Our method can be applied to any types of word embeddings."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,cer2018universal8,c_3gxdvn,ai,True,False,True,cer2018universal,cer2018universal,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,2,3,1.0,1.0,"(iii) Universal Sentence Encoder, the training details not clear in the","(iii) Universal Sentence Encoder, the training details not clear in the",True,The cited work introduces the Universal Sentence Encoder.,,"Universal Sentence Encoder ||| In this paper, we present two models for producing sentence embeddings that demonstrate good transfer to a number of other of other NLP tasks.","Universal Sentence Encoder
Daniel Cera, Yinfei Yanga, Sheng-yi Konga, Nan Huaa, Nicole Limtiacob,
Rhomni St. ||| embedding = embed([
""The quick brown fox jumps over the lazy dog.""])
Listing 1: Python example code for using the
universal sentence encoder.
2
Model Toolkit
We make available two new models for encoding
sentences into embedding vectors. One makes use
of the transformer (Vaswani et al., 2017) architec-
ture, while the other is formulated as a deep aver-
aging network (DAN) (Iyyer et al., 2015). Both
models are implemented in TensorFlow (Abadi
et al., 2016) and are available to download from
TF Hub:1
https://tfhub.dev/google/
universal-sentence-encoder/1
The models take as input English strings and
produce as output a ﬁxed dimensional embedding
representation of the string. Listing 1 provides a
minimal code snippet to convert a sentence into
a tensor containing its sentence embedding. The
embedding tensor can be used directly or in-
corporated into larger model graphs for speciﬁc
tasks.2
As illustrated in Figure 1, the sentence embed-
dings can be trivially used to compute sentence
level semantic similarity scores that achieve ex-
cellent performance on the semantic textual sim-
ilarity (STS) Benchmark (Cer et al., 2017). When
included within larger models, the sentence encod-
ing ||| In this paper, we present two models for produc-
ing sentence embeddings that demonstrate good
transfer to a number of other of other NLP tasks."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,devlin2018bert6,c_kqape0,ai,True,False,True,devlin2018bert,devlin2018bert,True,Supported,Supported,True,medium,1,background,background,True,False,False,False,False,1,1,1.0,1.0,"(i) pre-trained BERT-base (L=12, H=768, A=12, Total Parameters=110M), using the the $bert-as-service$ Python tool.","(i) pre-trained BERT-base (L=12, H=768, A=12, Total Parameters=110M), using the the $bert-as-service$ Python tool.",False,"BERT-base has 12 layers, a hidden size of 768, 12 attention heads, and 110 million total parameters.",The cited paper introduces BERT-base.,"Model Architecture BERT’s model architecture is a multi-layer bidirectional Transformer encoder based on the original implementation described in Vaswani et al. (2017) and released in the tensor2tensor library.1 Because the use of Transformers has become common and our implementation is almost identical to the original, we will omit an exhaustive background description of the model architecture and refer readers to Vaswani et al. (2017) as well as excellent guides such as “The Annotated Transformer.”2 In this work, we denote the number of layers (i.e., Transformer blocks) as L, the hidden size as H, and the number of self-attention heads as A.3 We primarily report results on two model sizes: BERTBASE (L=12, H=768, A=12, Total Parameters=110M) and BERTLARGE (L=24, H=1024, A=16, Total Parameters=340M).","Model Architecture
BERT’s model architec-
ture is a multi-layer bidirectional Transformer en-
coder based on the original implementation de-
scribed in Vaswani et al. (2017) and released in
the tensor2tensor library.1 Because the use
of Transformers has become common and our im-
plementation is almost identical to the original,
we will omit an exhaustive background descrip-
tion of the model architecture and refer readers to
Vaswani et al. (2017) as well as excellent guides
such as “The Annotated Transformer.”2
In this work, we denote the number of layers
(i.e., Transformer blocks) as L, the hidden size as
H, and the number of self-attention heads as A.3
We primarily report results on two model sizes:
BERTBASE (L=12, H=768, A=12, Total Param-
eters=110M) and BERTLARGE (L=24, H=1024,
A=16, Total Parameters=340M)."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,grice1975logic12,c_a6phs8,ai,True,False,True,grice1975logic,grice1975logic,True,Partially Supported,NEI,False,low,0.96,background,background,True,False,False,False,False,2,4,1.0,1.0,This appears to give a good mix of diversity without `going off the rails' - which is desirable for human-like communication;,This appears to give a good mix of diversity without `going off the rails' - which is desirable for human-like communication;,True,A good mix of diversity without going off the rails is desirable for human-like communication.,,"They are characteristically, to some degree at least, cooperative efforts; and each participant recognizes in them, to some extent, a common purpose or set of purposes, or at least a mutually accepted direction. ||| We might then formulate a rough general principle which participants will be expected (ceteris paribus) to observe, namely: Make your conversational contribution such as is required, at the stage at which it occurs, by the accepted purpose or direction of the talk exchange in which you are engaged.","They are characteristically, to some degree at least, cooperative efforts; 
and each participant recognizes in them, to some extent, a common purpose or set of 
purposes, or at least a mutually accepted direction. ||| This purpose or direction may be fixed 
from the start (e.g., by an initial proposal of a question for discussion), or it may evolve 
during the exchange; it may be fairly definite, or it may be so indefinite as to leave very 
considerable latitude to the participants (as in a casual conversation). ||| But at each stage, SOME 
possible conversational moves would be excluded as conversationally unsuitable. ||| We might 
then formulate a rough general principle which participants will be expected (ceteris paribus) 
to observe, namely: Make your conversational contribution such as is required, at the stage at 
which it occurs, by the accepted purpose or direction of the talk exchange in which you are 
engaged."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,holtzman2019curious11,c_deq7c4,ai,True,False,True,holtzman2019curious,holtzman2019curious,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,1,3,1.0,1.0,"Nucleus Sampling was used, with only tokens that cover the first 90\% of probability space being considered as choices at each step.","Nucleus Sampling was used, with only tokens that cover the first 90\% of probability space being considered as choices at each step.",True,The cited work introduces nucleus sampling.,,"To address this we propose Nucleus Sampling, a simple but effective method to draw considerably higher quality text out of neural language models than previous decoding strategies.","To address this we propose Nucleus Sampling, a simple but effective method to
draw considerably higher quality text out of neural language models than previ-
ous decoding strategies. ||| However, several recent studies on open-ended
generation have reported that maximization-based decoding does not lead to high quality text (Fan
et al., 2018; Holtzman et al., 2018).
3.1
NUCLEUS SAMPLING
We propose a new stochastic decoding method: Nucleus Sampling. ||| Further, we proposed Nucleus Sam-
pling as a solution that captures the region of conﬁdence of language models effectively."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,murray2018correcting13,c_1e0lnre,ai,True,False,True,murray2018correcting,murray2018correcting,True,NEI,Supported,False,low,0.97,other,other,True,False,False,,False,2,2,,1.0,"A probability bias term was added to the log-probabilities of each sequence, whereby each token was `awarded' a bonus of $$, which was found empirically to create a more balanced spread of long and short outputs;","A probability bias term was added to the log-probabilities of each sequence, whereby each token was `awarded' a bonus of $$, which was found empirically to create a more balanced spread of long and short outputs;",True,The cited work introduces a probability bias term.,,"we introduce a simple and quick way to tune this reward using the perceptron algorithm. ||| We have argued that the brevity problem is an example of label bias, and that the solution is a very limited form of globally-normalized model.","Finally, some systems add a constant word re-
ward (He et al., 2016):
s′(e) = s(e) + γm. ||| A third sim-
ple method used by various authors (Och and Ney,
2002; He et al., 2016; Neubig, 2016) is a tunable
reward added for each output word."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,natural_questions_477613,c_surh9l,ai,True,False,True,natural_questions_47761,natural_questions_47761,True,Supported,Supported,True,high,0.99,background,background,True,False,False,False,False,2,3,1.0,1.0,"The Natural Questions (NQ) dataset is a question answering dataset containing 307,373 training examples, 7,830 development examples, and 7,842 test examples.","The Natural Questions (NQ) dataset is a question answering dataset containing 307,373 training examples, 7,830 development examples, and 7,842 test examples.",True,"The Natural Questions dataset is a question-answering dataset containing 307,373 training examples, 7,830 development examples, and 7,842 test examples.",,"The public release consists of 307,373 training examples with single annotations; 7,830 examples with 5-way annotations for development data; and a further 7,842 examples with 5-way annotated sequestered as test data. ||| Number of items The public release contains 307,373 training examples with single annotations, 7,830 examples with 5-way annotations for development data, and 7,842 5-way annotated items sequestered as test data.","The public
release consists of 307,373 training examples
with single annotations; 7,830 examples with
5-way annotations for development data; and
a further 7,842 examples with 5-way anno-
tated sequestered as test data. ||| Number of items
The public release contains
307,373 training examples with single annota-
tions, 7,830 examples with 5-way annotations for
development data, and 7,842 5-way annotated
items sequestered as test data. ||| Natural Questions: A Benchmark for Question Answering Research
Tom Kwiatkowski♣♦♠
∗
Jennimaria Palomaki♠Olivia Redfield♦♠Michael Collins♣♦♠♥
Ankur Parikh♥Chris Alberti♥Danielle Epstein♤♦Illia Polosukhin♤♦Jacob Devlin♤
Kenton Lee♥Kristina Toutanova♥Llion Jones♤Matthew Kelcey♤♦Ming-Wei Chang♥
Google Research
natural-questions@google.com
Abstract
We present the Natural Questions corpus, a
question answering data set."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2017learning17,c_143vd55,ai,False,False,True,,radford2017learning,,,Not Supported,,,0.98,,other,,,False,,False,0,0,,,,"As mentioned in, an online video in which is discussed, `higher order' capabilities seem to appear in language-related models only if the size of the model is sufficient to have captured many the basic features of the underlying language, since knowing the basic words and structures is more important to a Language Modeling objective than higher order features like sentiment and story arc (for instance).",,The cited work is discussed in an online video.,,,
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language10,c_1sm1tw,ai,True,False,True,radford2019language,radford2019language,True,Supported,Supported,True,low,0.99,causal,causal,True,False,False,False,False,1,1,1.0,1.0,"In order to obtain the results in for the NQ task, their GPT-2-1.5B model context was seeded with example question/answer pairs which helped the model infer the short answer style of the dataset.","In order to obtain the results in for the NQ task, their GPT-2-1.5B model context was seeded with example question/answer pairs which helped the model infer the short answer style of the dataset.",True,"For the Natural Questions task, GPT-2-1.5B was seeded with example question-answer pairs, which helped it infer the dataset's short-answer style.",,"Similar to translation, the context of the language model is seeded with example question answer pairs which helps the model infer the short answer style of the dataset.","Similar to translation, the context of the language
model is seeded with example question answer pairs which
helps the model infer the short answer style of the dataset."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language15,c_2g2wyv,ai,True,False,True,radford2019language,radford2019language,True,Partially Supported,Partially Supported,True,low,0.88,background,background,True,False,False,False,False,1,3,1.0,1.0,"For the 3975 useful NQ development set questions, we found that the poor results of using GPT-2-117M unaided reported in were born out.","For the 3975 useful NQ development set questions, we found that the poor results of using GPT-2-117M unaided reported in were born out.",True,GPT-2-117M performs poorly on Natural Questions when used unaided.,,"GPT-2 answers 4.1% of questions correctly when evaluated by the exact match metric commonly used on reading comprehension datasets like SQUAD.3 As a comparison point, the smallest model does not exceed the 1.0% accuracy of an incredibly simple baseline which returns the most common answer for each question type (who, what, where, etc...).","GPT-2 answers 4.1% of questions correctly when evalu-
ated by the exact match metric commonly used on reading
comprehension datasets like SQUAD.3 As a comparison
point, the smallest model does not exceed the 1.0% accu-
racy of an incredibly simple baseline which returns the most
common answer for each question type (who, what, where,
etc...). ||| Similar to translation, the context of the language
model is seeded with example question answer pairs which
helps the model infer the short answer style of the dataset. ||| 117M
12
768
345M
24
1024
762M
36
1280
1542M
48
1600"
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language2,c_gjgifj,ai,True,False,True,radford2019language,radford2019language,True,Supported,Supported,True,medium,0.94,background,background,True,False,False,False,False,2,3,0.5,1.0,"At the other extreme, the ability of the GPT-2 model to answer factoid questions, based purely on unsupervised training directed at improving its Language Model (LM) performance, was striking.","At the other extreme, the ability of the GPT-2 model to answer factoid questions, based purely on unsupervised training directed at improving its Language Model (LM) performance, was striking.",False,GPT-2 can answer factoid questions based purely on unsupervised training directed at improving its language-model performance.,The cited paper introduces and talks about GPT-2.,"Our largest model, GPT-2, is a 1.5B parameter Transformer that achieves state of the art results on 7 out of 8 tested language modeling datasets in a zero-shot setting but still underfits WebText. ||| We demonstrate that language models begin to learn these tasks without any explicit supervision when trained on a new dataset of millions of webpages called WebText.","GPT-2 answers 4.1% of questions correctly when evalu-
ated by the exact match metric commonly used on reading
comprehension datasets like SQUAD.3 As a comparison
point, the smallest model does not exceed the 1.0% accu-
racy of an incredibly simple baseline which returns the most
common answer for each question type (who, what, where,
etc...). ||| We demonstrate that language
models begin to learn these tasks without any ex-
plicit supervision when trained on a new dataset
of millions of webpages called WebText. ||| Approach
At the core of our approach is language modeling."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language20,c_4z0frl,ai,True,False,True,radford2019language,radford2019language,True,Partially Supported,Supported,False,low,0.97,background,background,True,False,False,False,False,1,2,1.0,1.0,"As was discussed in, the GPT-2-1.5B model could not only answer some factoid questions, but it also had a good (self-) model of confidence in its answers.","As was discussed in, the GPT-2-1.5B model could not only answer some factoid questions, but it also had a good (self-) model of confidence in its answers.",True,GPT-2-1.5B can answer some factoid questions and has a good self-model of confidence in its answers.,,The probability GPT-2 assigns to its generated answers is well calibrated and GPT-2 has an accuracy of 63.1% on the 1% of questions it is most confident in.,"GPT-2 answers 4.1% of questions correctly when evalu-
ated by the exact match metric commonly used on reading
comprehension datasets like SQUAD.3 As a comparison
point, the smallest model does not exceed the 1.0% accu-
racy of an incredibly simple baseline which returns the most
common answer for each question type (who, what, where,
etc...). ||| The probability GPT-2 assigns to its generated
answers is well calibrated and GPT-2 has an accuracy of
63.1% on the 1% of questions it is most conﬁdent in."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language4,c_1ysicb,ai,True,False,True,radford2019language,radford2019language,True,Supported,Supported,True,medium,0.98,background,background,True,False,False,False,False,1,3,1.0,1.0,"As reported in, GPT-2-1.5B answers 4.1\% of NQ questions correctly when evaluated by the exact match metric commonly used on reading comprehension datasets like SQuAD.","As reported in, GPT-2-1.5B answers 4.1\% of NQ questions correctly when evaluated by the exact match metric commonly used on reading comprehension datasets like SQuAD.",True,GPT-2-1.5B answers 4.1% of Natural Questions questions correctly when evaluated by the exact-match metric commonly used on reading-comprehension datasets such as SQuAD.,,"GPT-2 answers 4.1% of questions correctly when evaluated by the exact match metric commonly used on reading comprehension datasets like SQUAD.3 As a comparison point, the smallest model does not exceed the 1.0% accuracy of an incredibly simple baseline which returns the most common answer for each question type (who, what, where, etc...).","GPT-2 answers 4.1% of questions correctly when evalu-
ated by the exact match metric commonly used on reading
comprehension datasets like SQUAD.3 As a comparison
point, the smallest model does not exceed the 1.0% accu-
racy of an incredibly simple baseline which returns the most
common answer for each question type (who, what, where,
etc...). ||| 117M
12
768
345M
24
1024
762M
36
1280
1542M
48
1600 ||| Our largest model, GPT-2,
is a 1.5B parameter Transformer that achieves
state of the art results on 7 out of 8 tested lan-
guage modeling datasets in a zero-shot setting
but still underﬁts WebText."
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,radford2019language5,c_1ywbixy,ai,True,False,True,radford2019language,radford2019language,True,Partially Supported,Partially Supported,True,low,0.9,background,background,True,False,False,False,True,1,2,1.0,1.0,"The model proposed here is built from several components which include (a) 876k Wikipedia sentences, addressible via embeddings; (b) a pretrained GPT-2-117M language model which was noted to be incapable of answering questions successfully in; and (c) a scheme for incorporating `sentence hints' into the language generation context.","The model proposed here is built from several components which include (a) 876k Wikipedia sentences, addressible via embeddings; (b) a pretrained GPT-2-117M language model which was noted to be incapable of answering questions successfully in; and (c) a scheme for incorporating `sentence hints' into the language generation context.",True,The pretrained GPT-2-117M language model is incapable of answering questions successfully.,,"GPT-2 answers 4.1% of questions correctly when evaluated by the exact match metric commonly used on reading comprehension datasets like SQUAD.3 As a comparison point, the smallest model does not exceed the 1.0% accuracy of an incredibly simple baseline which returns the most common answer for each question type (who, what, where, etc...).","GPT-2 answers 4.1% of questions correctly when evalu-
ated by the exact match metric commonly used on reading
comprehension datasets like SQUAD.3 As a comparison
point, the smallest model does not exceed the 1.0% accu-
racy of an incredibly simple baseline which returns the most
common answer for each question type (who, what, where,
etc...). ||| 117M
12
768
345M
24
1024
762M
36
1280
1542M
48
1600"
a4bcdb84de344556b9b29545fb3b4608,6bcc9f6f32df4b59a427e4cd83381f61,rajpurkar2016squad0,c_1fl16p8,ai,True,False,True,rajpurkar2016squad,rajpurkar2016squad,True,Supported,Supported,True,high,0.99,other,other,True,False,False,False,False,2,3,1.0,1.0,The field of question answering has been dominated by supervised methods for competitive tasks such as the Stanford question answering dataset (SQuAD).,The field of question answering has been dominated by supervised methods for competitive tasks such as the Stanford question answering dataset (SQuAD).,True,The cited work introduces the Stanford Question Answering Dataset (SQuAD).,,"To address the need for a large and high-quality reading comprehension dataset, we present the Stan- ford Question Answering Dataset v1.0 (SQuAD), freely available at https://stanford-qa.com, consisting of questions posed by crowdworkers on a set of Wikipedia articles, where the answer to every question is a segment of text, or span, from the corresponding reading passage. ||| We present the Stanford Question Answering Dataset (SQuAD), a new reading comprehension dataset consisting of 100,000+ questions posed by crowdworkers on a set of Wikipedia articles, where the answer to each question is a segment of text from the corresponding reading passage. We analyze the dataset to understand the types of reasoning required to answer the questions, leaning heavily on dependency and constituency trees. We build a strong logistic regression model, which achieves an F1 score of 51.0%, a significant improvement over a simple baseline (20%). However, human performance (86.8%) is much higher, indicating that the dataset presents a good challenge problem for future research. The dataset is freely available at https://stanford-qa.com.","To address the need for a large and high-quality
reading comprehension dataset, we present the Stan- ford Question Answering Dataset v1.0 (SQuAD),
freely available at https://stanford-qa.com, con-
sisting of questions posed by crowdworkers on a
set of Wikipedia articles, where the answer to ev-
ery question is a segment of text, or span, from the
corresponding reading passage. ||| We present the Stanford Question Answer-
ing Dataset (SQuAD), a new reading compre-
hension dataset consisting of 100,000+ ques-
tions posed by crowdworkers on a set of
Wikipedia articles, where the answer to each
question is a segment of text from the cor-
responding reading passage. We analyze the
dataset to understand the types of reason-
ing required to answer the questions, lean-
ing heavily on dependency and constituency
trees.
We build a strong logistic regression
model, which achieves an F1 score of 51.0%,
a signiﬁcant improvement over a simple base-
line (20%).
However, human performance
(86.8%) is much higher, indicating that the
dataset presents a good challenge problem for
future research. The dataset is freely available
at https://stanford-qa.com. ||| Measuring the degree of degradation could therefore
be useful in determining the extent to which a model
is generalizing in the right way.
7
Conclusion
Towards the end goal of natural language under-
standing, we introduce the Stanford Question An-
swering Dataset, a large reading comprehension
dataset on Wikipedia articles with crowdsourced
question-answer pairs."
